chembl_id,smiles,standard_value,bioactivity_class,pIC50,MW,LogP,HBD,HBA,TPSA,RotBonds,ArRings,Fsp3,QED,Ro5_violations,Lipinski_pass
CHEMBL3632853,COc1ccc(-c2cc3c(c(=O)o2)C[C@]2(O)[C@@]4(C)CC[C@@H](OC(C)=O)C(C)(C)[C@]4(O)CC[C@@]2(C)O3)cc1,3500.0,intermediate,5.4559,514.08,3.45,2,8,103.99,7,2,0.211,0.641,1,Pass
CHEMBL3632852,COc1ccc(-c2cc3c(c(=O)o2)C[C@H]2[C@@](C)(CC[C@@]4(O)C(C)(C)C(=O)CC[C@]24C)O3)cc1,2500.0,intermediate,5.6021,453.6,3.49,1,6,74.79,6,2,0.354,0.449,0,Pass
CHEMBL3632846,COc1ccc2nc3c(c(NCCNC(=O)C4(C)CCc5c(C)c(O)c(C)c(C)c5O4)c2c1)CCCC3,4360.0,intermediate,5.3605,503.28,3.4,2,7,102.25,3,3,0.373,0.789,1,Pass
CHEMBL3632847,COc1ccc2nc3c(c(NCCCNC(=O)C4(C)CCc5c(C)c(O)c(C)c(C)c5O4)c2c1)CCCC3,1540.0,intermediate,5.8125,516.24,3.21,2,7,114.94,4,3,0.204,0.87,1,Pass
CHEMBL3632626,COc1ccc2nc3c(c(NCCCCNC(=O)C4(C)CCc5c(C)c(O)c(C)c(C)c5O4)c2c1)CCCC3,7210.0,intermediate,5.1421,529.2,3.76,2,7,104.61,4,3,0.388,0.812,1,Pass
CHEMBL3632848,COc1ccc2nc3c(c(NCCCCCNC(=O)C4(C)CCc5c(C)c(O)c(C)c(C)c5O4)c2c1)CCCC3,13290.0,inactive,4.8765,542.16,4.12,2,7,117.1,4,3,0.27,0.527,1,Pass
CHEMBL3632849,COc1ccc2nc3c(c(NCCCCCCNC(=O)C4(C)CCc5c(C)c(O)c(C)c(C)c5O4)c2c1)CCCC3,6610.0,intermediate,5.1798,555.12,4.3,2,7,121.19,4,3,0.257,0.875,1,Pass
CHEMBL3632850,COc1ccc2nc3c(c(NCCCCCCCNC(=O)C4(C)CCc5c(C)c(O)c(C)c(C)c5O4)c2c1)CCCC3,6720.0,intermediate,5.1726,568.08,4.39,2,7,116.25,4,3,0.179,0.473,1,Pass
CHEMBL3632851,COc1ccc2nc3c(c(NCCCCCCCCNC(=O)C4(C)CCc5c(C)c(O)c(C)c(C)c5O4)c2c1)CCCC3,3480.0,intermediate,5.4584,581.04,5.25,2,7,108.28,4,3,0.012,0.851,2,Fail
CHEMBL3632987,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCCNc1c3c(nc4ccccc14)CCCC3)O2,260.0,active,6.585,486.0,3.43,1,6,81.13,5,3,0.108,0.783,0,Pass
CHEMBL3632988,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,210.0,active,6.6778,511.38,4.6,1,6,67.8,2,3,0.291,0.47,1,Pass
CHEMBL3632989,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,80.0,active,7.0969,524.34,4.64,1,6,78.93,4,3,0.514,0.899,1,Pass
CHEMBL3632990,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,150.0,active,6.8239,537.3,5.52,1,6,73.12,4,3,0.271,0.51,2,Fail
CHEMBL3632991,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,120.0,active,6.9208,550.26,5.24,1,6,85.55,4,3,0.373,0.396,2,Fail
CHEMBL3632992,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,100.0,active,7.0,563.22,6.36,1,6,100.58,6,3,0.235,0.747,2,Fail
CHEMBL3632993,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,80.0,active,7.0969,576.18,5.68,1,6,84.0,7,3,0.327,0.666,2,Fail
CHEMBL3632994,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,80.0,active,7.0969,589.14,6.68,1,6,64.07,6,3,0.293,0.641,2,Fail
CHEMBL153,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2,186400.0,inactive,3.7296,250.56,1.34,1,4,57.11,1,1,0.03,0.888,0,Pass
CHEMBL3642057,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCCCCCCCNc3c4c(nc5ccc(Cl)cc35)CCCC4)cc12,7.0,active,8.1549,658.26,6.36,2,8,120.98,4,3,0.264,0.652,2,Fail
CHEMBL3642042,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc12,178.38,active,6.7487,542.16,3.28,2,8,120.7,4,3,0.181,0.884,1,Pass
CHEMBL3642053,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc12,3.8,active,8.4202,619.92,5.63,2,8,114.15,6,3,0.641,0.479,2,Fail
CHEMBL3642043,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)cc12,7.7,active,8.1135,593.46,4.18,2,8,121.96,3,3,0.573,0.625,1,Pass
CHEMBL3642045,CC(=O)O[C@@]12CCN(C(C)=O)[C@@H]1N(C(C)=O)c1ccc(OC(=O)NCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc12,36.81,active,7.434,645.84,3.9,3,11,160.06,5,3,0.363,0.852,2,Fail
CHEMBL3642054,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCCCCCNc3c4c(nc5ccc(Cl)cc35)CCCC4)cc12,1.43,active,8.8447,632.34,5.15,2,8,112.44,4,3,0.717,0.452,2,Fail
CHEMBL3642047,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCNc3c4c(nc5ccccc35)CCCC4)cc12,377.54,active,6.423,516.24,2.16,2,8,125.17,3,3,0.284,0.765,1,Pass
CHEMBL3642049,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc12,4.61,active,8.3363,568.08,4.34,2,8,111.87,6,3,0.394,0.775,1,Pass
CHEMBL3642041,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCNc3c4c(nc5ccccc35)CCCC4)cc12,1096.67,intermediate,5.9599,490.32,1.58,2,8,124.31,1,3,0.807,0.761,0,Pass
CHEMBL3642046,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCNc3c4c(nc5ccccc35)CCCC4)cc12,269.68,active,6.5692,503.28,1.75,2,8,109.04,2,3,0.232,0.765,1,Pass
CHEMBL3642050,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCCNc3c4c(nc5ccc(Cl)cc35)CCCC4)cc12,39.88,active,7.3992,593.46,4.79,2,8,134.12,6,3,0.259,0.775,1,Pass
CHEMBL3642052,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc12,1.18,active,8.9281,594.0,5.17,2,8,113.81,6,3,0.221,0.865,2,Fail
CHEMBL3642055,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)cc12,8.1,active,8.0915,632.34,5.35,2,8,118.21,7,3,0.483,0.632,2,Fail
CHEMBL3642044,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)cc12,20.05,active,7.6979,528.66,2.78,2,8,122.64,5,3,0.399,0.865,1,Pass
CHEMBL3642051,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCNc3c4c(nc5ccc(Cl)cc35)CCCC4)cc12,3280.6,intermediate,5.484,528.66,3.55,2,8,115.48,5,3,0.356,0.329,1,Pass
CHEMBL3642040,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc12,33.77,active,7.4715,555.12,4.06,2,8,121.15,5,3,0.178,0.548,1,Pass
CHEMBL3642048,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCNc3c4c(nc5ccccc35)CCCC4)cc12,186.44,active,6.7295,529.2,2.77,2,8,124.6,4,3,0.546,0.922,1,Pass
CHEMBL3642056,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCCCCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)cc12,25.6,active,7.5918,658.26,6.23,2,8,127.68,7,3,0.528,0.764,2,Fail
CHEMBL3736339,COC(=O)C1=C(C)OP(=O)(OC)OCC1,1040.0,intermediate,5.983,240.84,1.03,2,6,106.33,4,0,0.389,0.528,0,Pass
CHEMBL3735606,COP1(=O)OCCC(C(=O)OC(C)(C)C)=C(C)O1,6100.0,intermediate,5.2147,279.72,1.93,2,6,98.63,4,0,0.776,0.654,0,Pass
CHEMBL3734787,CCOP1(=O)OC(C)=C(C(=O)OC)CCC1(F)F,100000.0,inactive,4.0,290.52,1.98,1,5,68.83,4,0,0.266,0.883,0,Pass
CHEMBL3735042,CCOP1(=O)CCCC(C(=O)OC)=C(C)O1,8900.0,intermediate,5.0506,249.48,1.26,1,5,88.79,2,0,0.574,0.572,0,Pass
CHEMBL2179375,CO[P@]1(=O)CC[C@@H]2COC(=O)C2=C(C)O1,3000.0,intermediate,5.5229,236.52,1.14,1,5,77.6,2,0,0.334,0.693,0,Pass
CHEMBL3401159,CO[P@]1(=O)OC[C@@H]2COC(=O)C2=C(C)O1,35.0,active,7.4559,240.84,0.35,2,6,92.63,4,0,0.442,0.766,0,Pass
CHEMBL3752974,CC(C)NCc1cccc2[nH]c3ccccc3c12,18000.0,inactive,4.7447,237.6,1.2,0,2,20.8,3,2,0.287,0.608,0,Pass
CHEMBL3752232,CCNCc1cccc2[nH]c3cc(Cl)ccc3c12,5100.0,intermediate,5.2924,262.98,2.54,0,2,17.32,0,2,0.713,0.944,0,Pass
CHEMBL3754631,COc1cc(/C=C/C(=O)N(Cc2cccc3[nH]c4ccccc4c23)C(C)C)ccc1O,22000.0,inactive,4.6576,419.04,1.56,1,5,68.92,4,3,0.676,0.678,0,Pass
CHEMBL3754448,CCN(Cc1cccc2[nH]c3cc(Cl)ccc3c12)C(=O)/C=C/c1ccc(O)c(OC)c1,6900.0,intermediate,5.1612,444.42,1.98,1,5,60.16,4,3,0.379,0.442,0,Pass
CHEMBL3752908,I.ICC1CN=C(Nc2ccccn2)S1,71000.0,inactive,4.1487,470.88,1.21,0,3,26.7,2,1,0.196,0.781,0,Pass
CHEMBL3754585,Br.BrCC1CN=C(Nc2ccccn2)S1,110000.0,inactive,3.9586,369.36,0.89,0,3,44.49,1,1,0.616,0.495,0,Pass
CHEMBL3754622,Clc1ccc(CN(Cc2cccnc2)C2=NCC(CI)S2)cc1.I,100000.0,inactive,4.0,612.9,3.06,0,3,34.63,3,2,0.123,0.611,1,Pass
CHEMBL3752710,COc1ccc(CN(Cc2ccccc2)C2=NCC(CI)S2)cc1OC.I,100000.0,inactive,4.0,632.88,1.84,1,4,40.07,2,2,0.433,0.767,1,Pass
CHEMBL189886,O=C(C(=O)c1ccccc1)c1ccccc1,100000.0,inactive,4.0,216.0,-0.43,0,2,29.73,0,2,0.174,0.82,0,Pass
CHEMBL3754480,O=C(NCCCCCCCNc1c2c(nc3ccccc13)CCCCC2)c1cc2ccccc2o1,323.0,active,6.4908,468.72,3.54,1,5,78.72,2,3,0.648,0.626,0,Pass
CHEMBL3754739,COc1cccc2cc(C(=O)NCCCCCCCNc3c4c(nc5ccccc35)CCC4)oc12,993.0,active,6.0031,473.04,2.64,1,6,77.13,3,3,0.275,0.473,0,Pass
CHEMBL3752926,COc1cccc2cc(C(=O)NCCCCCCCNc3c4c(nc5ccccc35)CCCC4)oc12,44.2,active,7.3546,486.0,2.68,1,6,85.74,3,3,0.623,0.863,0,Pass
CHEMBL3754146,COc1cccc2cc(C(=O)NCCCCCCCNc3c4c(nc5ccccc35)CCCCC4)oc12,416.0,active,6.3809,498.96,3.6,1,6,73.12,5,3,0.156,0.485,0,Pass
CHEMBL3751941,c1ccc2oc(CNCCCCCCNc3c4c(nc5ccccc35)CCC4)cc2c1,47.0,active,7.3279,412.56,3.65,0,4,36.24,3,3,0.3,0.36,0,Pass
CHEMBL3752356,COc1cccc2cc(CNCCCCCCNc3c4c(nc5ccccc35)CCC4)oc12,63.1,active,7.2,442.8,2.3,1,5,81.99,4,3,0.526,0.897,0,Pass
CHEMBL3752969,COc1cccc2cc(CNCCCCCCNc3c4c(nc5ccccc35)CCCC4)oc12,15.3,active,7.8153,455.76,3.19,1,5,67.83,5,3,0.565,0.577,0,Pass
CHEMBL3752543,c1ccc2oc(CNCCCCCCCNc3c4c(nc5ccccc35)CCC4)cc2c1,10.8,active,7.9666,425.52,3.44,0,4,25.04,3,3,0.253,0.892,0,Pass
CHEMBL3752467,c1ccc2oc(CNCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc2c1,0.86,active,9.0655,438.48,3.64,0,4,39.49,4,3,0.545,0.734,0,Pass
CHEMBL3753405,COc1cccc2cc(CNCCCCCCCNc3c4c(nc5ccccc35)CCCCC4)oc12,2.56,active,8.5918,481.68,3.87,1,5,69.37,2,3,0.564,0.8,0,Pass
CHEMBL3754341,c1ccc2oc(CN(CCCCCCNc3c4c(nc5ccccc35)CCC4)Cc3cc4ccccc4o3)cc2c1,2070.0,intermediate,5.684,546.48,2.86,0,5,59.59,3,5,0.682,0.607,1,Pass
CHEMBL3754694,COc1cccc2cc(CN(CCCCCCNc3c4c(nc5ccccc35)CCC4)Cc3cc4cccc(OC)c4o3)oc12,7495.0,intermediate,5.1252,606.96,3.22,1,7,90.11,5,5,0.292,0.569,1,Pass
CHEMBL3753957,COc1cccc2cc(CN(CCCCCCNc3c4c(nc5ccccc35)CCCC4)Cc3cc4cccc(OC)c4o3)oc12,260.0,active,6.585,619.92,3.27,1,7,86.63,4,5,0.105,0.899,1,Pass
CHEMBL3754778,COc1cccc2cc(CN(CCCCCCNc3c4c(nc5ccccc35)CCCCC4)Cc3cc4cccc(OC)c4o3)oc12,1036.0,intermediate,5.9846,632.88,3.19,1,7,98.36,4,5,0.235,0.553,1,Pass
CHEMBL3752384,c1ccc2oc(CN(CCCCCCCNc3c4c(nc5ccccc35)CCC4)Cc3cc4ccccc4o3)cc2c1,222.0,active,6.6536,559.44,3.96,0,5,50.97,4,5,0.319,0.795,1,Pass
CHEMBL3753360,c1ccc2oc(CN(CCCCCCCNc3c4c(nc5ccccc35)CCCC4)Cc3cc4ccccc4o3)cc2c1,117.0,active,6.9318,572.4,4.24,0,5,44.0,3,5,0.315,0.756,1,Pass
CHEMBL3754672,c1ccc2oc(CN(CCCCCCCNc3c4c(nc5ccccc35)CCCCC4)Cc3cc4ccccc4o3)cc2c1,200.0,active,6.699,585.36,4.32,0,5,59.24,2,5,0.333,0.667,1,Pass
CHEMBL3754005,COc1cccc2cc(CN(CCCCCCCNc3c4c(nc5ccccc35)CCCCC4)Cc3cc4cccc(OC)c4o3)oc12,199.0,active,6.7011,645.84,4.27,1,7,91.55,4,5,0.266,0.758,1,Pass
CHEMBL3752685,Cl.Cl.c1ccc2c(NCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,0.81,active,9.0915,564.84,7.67,0,4,40.02,4,3,0.413,0.958,2,Fail
CHEMBL3751866,O=C(NCCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2ccccc2o1,76.9,active,7.1141,455.76,3.27,1,5,71.42,2,3,0.314,0.82,0,Pass
CHEMBL3754291,O=C(NCCCCCCCNc1c2c(nc3ccccc13)CCC2)c1cc2ccccc2o1,48.6,active,7.3134,442.8,3.12,1,5,61.43,2,3,0.238,0.965,0,Pass
CHEMBL3752119,COc1cccc2cc(C(=O)NCCCCCCNc3c4c(nc5ccccc35)CCCCC4)oc12,32.3,active,7.4908,486.0,3.06,1,6,75.78,4,3,0.745,0.661,0,Pass
CHEMBL3753850,COc1cccc2cc(C(=O)NCCCCCCNc3c4c(nc5ccccc35)CCCC4)oc12,24.4,active,7.6126,473.04,3.19,1,6,80.03,2,3,0.363,0.327,0,Pass
CHEMBL3753508,COc1cccc2cc(C(=O)NCCCCCCNc3c4c(nc5ccccc35)CCC4)oc12,1685.0,intermediate,5.7734,460.08,2.55,1,6,78.44,2,3,0.586,0.563,0,Pass
CHEMBL3753706,O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCCC2)c1cc2ccccc2o1,308.0,active,6.5114,455.76,3.26,1,5,80.18,5,3,0.529,0.936,0,Pass
CHEMBL3752451,O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2ccccc2o1,424.0,active,6.3726,442.8,2.47,1,5,71.74,2,3,0.209,0.163,0,Pass
CHEMBL3752555,O=C(NCCCCCCNc1c2c(nc3ccccc13)CCC2)c1cc2ccccc2o1,545.0,active,6.2636,429.84,2.59,1,5,76.84,4,3,0.329,0.915,0,Pass
CHEMBL3752227,CCN(CCCCCCCCc1cccc(OC)c1)Cc1ccccc1OC,5650.0,intermediate,5.248,373.68,3.2,1,3,50.08,4,2,0.408,0.456,0,Pass
CHEMBL3759090,CC(C)=CC[C@H]1C[C@@]2(CC=C(C)C)C(=O)O[C@@](CC=C(C)C)(C(=O)[C@@H](C(=O)C(C)C)[C@]1(C)C/C=C/C(C)(C)O)C2=O,9600.0,intermediate,5.0177,557.28,9.66,2,6,108.45,10,0,0.321,0.799,2,Fail
CHEMBL3758282,CCC(C)C(=O)[C@@H]1C(=O)[C@]2(CC=C(C)C)OC(=O)[C@](CC=C(C)C)(C[C@H](CC=C(C)C)[C@@]1(C)C/C=C/C(C)(C)O)C2=O,7100.0,intermediate,5.1487,570.24,9.96,2,6,103.18,9,0,0.195,0.468,2,Fail
CHEMBL3759013,CC[C@H]1O[C@@H]2O[C@H](/C=C/C=C/C=C/c3oc(=O)cc(OC/C=C(\C)C(=O)OC)c3C)[C@H](O)[C@]2(C)[C@@]1(C)O,14900.0,inactive,4.8268,518.4,4.53,2,9,130.11,5,1,0.188,0.844,1,Pass
CHEMBL3764433,N#CC1=C(N)N2CCNC2=C([N+](=O)[O-])C12C(=O)c1cccc3cccc2c13,7080.0,intermediate,5.15,373.68,1.09,2,8,119.89,3,2,0.646,0.728,0,Pass
CHEMBL3764900,N#CC1=C(N)N2CCCNC2=C([N+](=O)[O-])C12C(=O)c1cccc3cccc2c13,6590.0,intermediate,5.1811,386.64,1.2,2,8,112.36,2,2,0.355,0.322,0,Pass
CHEMBL3764714,CC1(C)CNC2=C([N+](=O)[O-])C3(C(=O)c4cccc5cccc3c45)C(C#N)=C(N)N2C1,7710.0,intermediate,5.1129,412.56,2.08,2,8,124.06,3,2,0.33,0.41,0,Pass
CHEMBL3763417,N#CC1=C(N)N(Cc2ccccc2)C(NCc2ccccc2)=C([N+](=O)[O-])C12C(=O)c1cccc3cccc2c13,5960.0,intermediate,5.2248,529.2,0.08,2,8,119.68,3,4,0.399,0.784,1,Pass
CHEMBL3764065,N#CC1=C(N)N2CCNC2=C([N+](=O)[O-])C12C(=O)c1ccc(Br)c3c(Br)ccc2c13,6370.0,intermediate,5.1959,546.48,0.47,2,8,115.98,3,2,0.636,0.765,1,Pass
CHEMBL3764488,N#CC1=C(N)N2CCCNC2=C([N+](=O)[O-])C12C(=O)c1ccc(Br)c3c(Br)ccc2c13,6710.0,intermediate,5.1733,559.44,0.41,2,8,128.85,4,2,0.252,0.606,1,Pass
CHEMBL3763832,CC1(C)CNC2=C([N+](=O)[O-])C3(C(=O)c4ccc(Br)c5c(Br)ccc3c45)C(C#N)=C(N)N2C1,5980.0,intermediate,5.2233,585.36,1.29,2,8,110.0,3,2,0.676,0.872,1,Pass
CHEMBL3765098,N#CC1=C(N)N(Cc2ccccc2)C(NCc2ccccc2)=C([N+](=O)[O-])C12C(=O)c1ccc(Br)c3c(Br)ccc2c13,6240.0,intermediate,5.2048,702.0,0.17,2,8,116.62,2,4,0.796,0.843,1,Pass
CHEMBL3763973,N#CC1=C(N)N(Cc2ccccc2)C(NCc2ccccc2)=C([N+](=O)[O-])C12C(=O)Nc1ccc(F)cc12,3540.0,intermediate,5.451,513.0,0.66,3,9,158.22,2,3,0.508,0.415,1,Pass
CHEMBL3763232,CC1(C)CNC2=C([N+](=O)[O-])C3(C(=O)Nc4ccc(F)cc43)C(C#N)=C(N)N2C1,1070.0,intermediate,5.9706,396.36,1.22,3,9,152.52,6,1,0.06,0.462,0,Pass
CHEMBL3764376,N#CC1=C(N)N2CCCNC2=C([N+](=O)[O-])C12C(=O)Nc1ccc(F)cc12,420.0,active,6.3768,370.44,0.96,3,9,149.62,3,1,0.697,0.46,0,Pass
CHEMBL3763609,N#CC1=C(N)N2CCNC2=C([N+](=O)[O-])C12C(=O)Nc1ccc(F)cc12,3290.0,intermediate,5.4828,357.48,0.47,3,9,152.01,4,1,0.652,0.869,0,Pass
CHEMBL3765476,N#CC1=C(N)N(Cc2ccccc2)C(NCc2ccccc2)=C([N+](=O)[O-])C12C(=O)Nc1ccc([N+](=O)[O-])cc12,3370.0,intermediate,5.4724,542.16,-0.26,4,12,200.0,5,3,0.034,0.445,2,Fail
CHEMBL3763820,CC1(C)CNC2=C([N+](=O)[O-])C3(C(=O)Nc4ccc([N+](=O)[O-])cc43)C(C#N)=C(N)N2C1,1540.0,intermediate,5.8125,425.52,-0.34,4,12,187.87,5,1,0.44,0.518,1,Pass
CHEMBL3765697,N#CC1=C(N)N2CCCNC2=C([N+](=O)[O-])C12C(=O)Nc1ccc([N+](=O)[O-])cc12,1150.0,intermediate,5.9393,399.6,-0.22,4,12,197.21,4,1,0.472,0.951,1,Pass
CHEMBL3765569,N#CC1=C(N)N2CCNC2=C([N+](=O)[O-])C12C(=O)Nc1ccc([N+](=O)[O-])cc12,3240.0,intermediate,5.4895,386.64,-0.61,4,12,200.0,5,1,0.595,0.72,1,Pass
CHEMBL3763482,Cc1ccc2c(c1)C1(C(=O)N2)C(C#N)=C(N)N(Cc2ccccc2)C(NCc2ccccc2)=C1[N+](=O)[O-],3710.0,intermediate,5.4306,505.44,0.21,3,9,144.73,5,3,0.347,0.336,1,Pass
CHEMBL3765093,Cc1ccc2c(c1)C1(C(=O)N2)C(C#N)=C(N)N2CC(C)(C)CNC2=C1[N+](=O)[O-],1390.0,intermediate,5.857,388.8,1.85,3,9,147.45,5,1,0.046,0.464,0,Pass
CHEMBL3764100,Cc1ccc2c(c1)C1(C(=O)N2)C(C#N)=C(N)N2CCCNC2=C1[N+](=O)[O-],940.0,active,6.0269,362.88,0.95,3,9,145.67,5,1,0.114,0.794,0,Pass
CHEMBL3764679,Cc1ccc2c(c1)C1(C(=O)N2)C(C#N)=C(N)N2CCNC2=C1[N+](=O)[O-],3860.0,intermediate,5.4134,349.92,0.43,3,9,149.3,5,1,0.322,0.499,0,Pass
CHEMBL3765496,N#CC1=C(N)N(Cc2ccccc2)C(NCc2ccccc2)=C([N+](=O)[O-])C12C(=O)Nc1ccccc12,3960.0,intermediate,5.4023,492.48,-0.1,3,9,145.34,2,3,0.132,0.714,0,Pass
CHEMBL3763778,CC1(C)CNC2=C([N+](=O)[O-])C3(C(=O)Nc4ccccc43)C(C#N)=C(N)N2C1,1250.0,intermediate,5.9031,375.84,0.98,3,9,153.89,4,1,0.179,0.464,0,Pass
CHEMBL3763203,N#CC1=C(N)N2CCCNC2=C([N+](=O)[O-])C12C(=O)Nc1ccccc12,1020.0,intermediate,5.9914,349.92,1.11,3,9,151.58,2,1,0.381,0.945,0,Pass
CHEMBL3765162,N#CC1=C(N)N2CCNC2=C([N+](=O)[O-])C12C(=O)Nc1ccccc12,4850.0,intermediate,5.3143,336.96,0.15,3,9,156.19,5,1,0.35,0.586,0,Pass
CHEMBL3764305,COc1ccc2c3c1O[C@H]1CC(O)CC[C@@]31CCN(C)C2,610.0,active,6.2147,287.28,2.58,1,4,51.59,3,1,0.126,0.749,0,Pass
CHEMBL3765293,O=c1cc(Cl)c2ccc(OCCNC3CCN(Cc4ccccc4)CC3)cc2o1,2040.0,intermediate,5.6904,418.5,2.51,1,5,67.28,1,3,0.461,0.61,0,Pass
CHEMBL3764609,Cc1c(C)c2ccc(OCCNC3CCN(Cc4ccccc4)CC3)cc2oc1=O,1690.0,intermediate,5.7721,406.08,1.87,1,5,68.19,3,3,0.608,0.342,0,Pass
CHEMBL3764762,Cc1c(Cl)c(=O)oc2cc(OCCNC3CCN(Cc4ccccc4)CC3)ccc12,1820.0,intermediate,5.7399,431.46,3.42,1,5,73.65,4,3,0.502,0.291,0,Pass
CHEMBL3763535,O=c1oc2cc(OCCNC3CCN(Cc4ccccc4)CC3)ccc2c2c1CCCC2,1370.0,intermediate,5.8633,432.0,2.4,1,5,63.65,4,3,0.508,0.775,0,Pass
CHEMBL3764211,Cc1cc(=O)oc2cc(CNCCC3CCN(Cc4ccccc4)CC3)ccc12,67.0,active,7.1739,388.8,2.38,1,4,67.33,1,3,0.689,0.524,0,Pass
CHEMBL3769555,COc1ccc(C(=O)N2c3ccccc3[Se]c3ccc(Cl)cc32)cc1OC,6200.0,intermediate,5.2076,412.02,0.91,1,4,69.49,3,3,0.052,0.866,0,Pass
CHEMBL3769537,COc1cccc(C(=O)N2c3ccccc3[Se]c3ccc(Cl)cc32)c1,5900.0,intermediate,5.2291,381.78,0.98,1,3,42.09,0,3,0.459,0.904,0,Pass
CHEMBL3770203,COc1ccc(C(=O)N2c3ccccc3[Se]c3ccc(Cl)cc32)cc1,5800.0,intermediate,5.2366,381.78,0.9,1,3,46.07,0,3,0.16,0.867,0,Pass
CHEMBL3770577,O=C(CCc1ccccc1)N1c2ccccc2[Se]c2ccc(Cl)cc21,6300.0,intermediate,5.2007,377.46,1.82,0,2,15.74,0,3,0.402,0.77,0,Pass
CHEMBL3770803,O=C(Cc1ccccc1)N1c2ccccc2[Se]c2ccc(Cl)cc21,6500.0,intermediate,5.1871,364.5,1.56,0,2,41.06,0,3,0.487,0.322,0,Pass
CHEMBL3770479,O=C(c1ccccc1)N1c2ccccc2[Se]c2ccc(Cl)cc21,6000.0,intermediate,5.2218,351.54,1.22,0,2,16.56,2,3,0.481,0.778,0,Pass
CHEMBL3769862,Clc1ccc2c(c1)Nc1ccccc1[Se]2,6300.0,intermediate,5.2007,243.54,0.75,0,1,23.42,0,2,0.628,0.424,0,Pass
CHEMBL3770978,COc1ccc(C(=O)N2c3ccccc3[Se]c3ccccc32)cc1OC,5100.0,intermediate,5.2924,373.68,-0.54,1,4,49.87,0,3,0.434,0.838,0,Pass
CHEMBL3769833,COc1cccc(C(=O)N2c3ccccc3[Se]c3ccccc32)c1,6200.0,intermediate,5.2076,343.44,-0.04,1,3,42.08,2,3,0.718,0.737,0,Pass
CHEMBL3769576,COc1ccc(C(=O)N2c3ccccc3[Se]c3ccccc32)cc1,4600.0,intermediate,5.3372,343.44,-0.13,1,3,44.51,1,3,0.207,0.4,0,Pass
CHEMBL3771233,O=C(CCc1ccccc1)N1c2ccccc2[Se]c2ccccc21,6700.0,intermediate,5.1739,339.12,-0.06,0,2,13.23,0,3,0.059,0.996,0,Pass
